ID,TIME,MONTH,DAY_OF_WEEK,DAY_OF_MONTH,HOUR,TEMPERATURE,PRECIPITATION,MGD
1.61697E+12,1.61697E+12,2,0,28,23,78,0,171
1.61698E+12,1.61698E+12,2,1,29,0,70,0,147
1.61698E+12,1.61698E+12,2,1,29,1,70,0,142
1.61698E+12,1.61698E+12,2,1,29,2,70,0,143
1.61699E+12,1.61699E+12,2,1,29,3,70,0,138
1.61699E+12,1.61699E+12,2,1,29,4,70,0,132
1.61699E+12,1.61699E+12,2,1,29,5,70,0,149
1.617E+12,1.617E+12,2,1,29,6,70,0,168
1.617E+12,1.617E+12,2,1,29,7,70,0,178
1.617E+12,1.617E+12,2,1,29,8,70,0,197
1.61701E+12,1.61701E+12,2,1,29,9,70,0,213
1.61701E+12,1.61701E+12,2,1,29,10,70,0,217
1.61702E+12,1.61702E+12,2,1,29,11,70,0,216
1.61702E+12,1.61702E+12,2,1,29,12,70,0,214
1.61702E+12,1.61702E+12,2,1,29,13,70,0,210
1.61703E+12,1.61703E+12,2,1,29,14,70,0,207
1.61703E+12,1.61703E+12,2,1,29,15,70,0,201
1.61703E+12,1.61703E+12,2,1,29,16,70,0,196
1.61704E+12,1.61704E+12,2,1,29,17,70,0,195
1.61704E+12,1.61704E+12,2,1,29,18,70,0,210
1.61704E+12,1.61704E+12,2,1,29,19,70,0,219
1.61705E+12,1.61705E+12,2,1,29,20,70,0,222
1.61705E+12,1.61705E+12,2,1,29,21,70,0,215
1.61706E+12,1.61706E+12,2,1,29,22,70,0,200
1.61706E+12,1.61706E+12,2,1,29,23,70,0,178
1.61706E+12,1.61706E+12,2,2,30,0,70,0,149
1.61707E+12,1.61707E+12,2,2,30,1,70,0,135
1.61707E+12,1.61707E+12,2,2,30,2,70,0,137
1.61707E+12,1.61707E+12,2,2,30,3,70,0,134
1.61708E+12,1.61708E+12,2,2,30,4,70,0,130
1.61708E+12,1.61708E+12,2,2,30,5,70,0,134
1.61708E+12,1.61708E+12,2,2,30,6,70,0,162
1.61709E+12,1.61709E+12,2,2,30,7,70,0,169
1.61709E+12,1.61709E+12,2,2,30,8,70,0,199
1.61709E+12,1.61709E+12,2,2,30,9,70,0,218
1.6171E+12,1.6171E+12,2,2,30,10,70,0,212
1.6171E+12,1.6171E+12,2,2,30,11,70,0,212
1.61711E+12,1.61711E+12,2,2,30,12,70,0,212
1.61711E+12,1.61711E+12,2,2,30,13,70,0,207
1.61711E+12,1.61711E+12,2,2,30,14,70,0,202
1.61712E+12,1.61712E+12,2,2,30,15,70,0,196
1.61712E+12,1.61712E+12,2,2,30,16,70,0,185
1.61712E+12,1.61712E+12,2,2,30,17,70,0,193
1.61713E+12,1.61713E+12,2,2,30,18,70,0,207
1.61713E+12,1.61713E+12,2,2,30,19,70,0,213
1.61713E+12,1.61713E+12,2,2,30,20,70,0,217
1.61714E+12,1.61714E+12,2,2,30,21,70,0,215
1.61714E+12,1.61714E+12,2,2,30,22,70,0,204
1.61715E+12,1.61715E+12,2,2,30,23,70,0,179
1.61715E+12,1.61715E+12,2,3,31,0,78,0,146
1.61715E+12,1.61715E+12,2,3,31,1,78,0,130
1.61716E+12,1.61716E+12,2,3,31,2,77,0,131
1.61716E+12,1.61716E+12,2,3,31,3,77,0,131
1.61716E+12,1.61716E+12,2,3,31,4,77,0,136
1.61717E+12,1.61717E+12,2,3,31,5,78,0,140
1.61717E+12,1.61717E+12,2,3,31,6,78,0,172
1.61717E+12,1.61717E+12,2,3,31,7,79,0,181
1.61718E+12,1.61718E+12,2,3,31,8,79,0,205
1.61718E+12,1.61718E+12,2,3,31,9,80,0,208
1.61718E+12,1.61718E+12,2,3,31,10,81,0,210
1.61719E+12,1.61719E+12,2,3,31,11,81,0,212
1.61719E+12,1.61719E+12,2,3,31,12,82,0,209
1.6172E+12,1.6172E+12,2,3,31,13,82,0,208
1.6172E+12,1.6172E+12,2,3,31,14,83,0,203
1.6172E+12,1.6172E+12,2,3,31,15,84,0,200
1.61721E+12,1.61721E+12,2,3,31,16,83,0,198
1.61721E+12,1.61721E+12,2,3,31,17,82,0,204
1.61721E+12,1.61721E+12,2,3,31,18,82,0,207
1.61722E+12,1.61722E+12,2,3,31,19,81,0,214
1.61722E+12,1.61722E+12,2,3,31,20,81,0,223
1.61722E+12,1.61722E+12,2,3,31,21,80,0,212
1.61723E+12,1.61723E+12,2,3,31,22,79,0,209
1.61723E+12,1.61723E+12,2,3,31,23,79,0,161
1.61724E+12,1.61724E+12,3,4,1,0,66,0,149
1.61724E+12,1.61724E+12,3,4,1,1,64,0,133
1.61724E+12,1.61724E+12,3,4,1,2,62,0,130
1.61725E+12,1.61725E+12,3,4,1,3,61,0,131
1.61725E+12,1.61725E+12,3,4,1,4,62,0,116
1.61725E+12,1.61725E+12,3,4,1,5,64,0,134
1.61726E+12,1.61726E+12,3,4,1,6,66,0,162
1.61726E+12,1.61726E+12,3,4,1,7,68,0,172
1.61726E+12,1.61726E+12,3,4,1,8,70,0,206
1.61727E+12,1.61727E+12,3,4,1,9,72,0,209
1.61727E+12,1.61727E+12,3,4,1,10,74,0,210
1.61727E+12,1.61727E+12,3,4,1,11,76,0,209
1.61728E+12,1.61728E+12,3,4,1,12,78,0,208
1.61728E+12,1.61728E+12,3,4,1,13,80,0,209
1.61729E+12,1.61729E+12,3,4,1,14,82,0,206
1.61729E+12,1.61729E+12,3,4,1,15,84,0,199
1.61729E+12,1.61729E+12,3,4,1,16,82,0,199
1.6173E+12,1.6173E+12,3,4,1,17,80,0,204
1.6173E+12,1.6173E+12,3,4,1,18,78,0,202
1.6173E+12,1.6173E+12,3,4,1,19,76,0,204
1.61731E+12,1.61731E+12,3,4,1,20,74,0,206
1.61731E+12,1.61731E+12,3,4,1,21,72,0,200
1.61731E+12,1.61731E+12,3,4,1,22,70,0,197
1.61732E+12,1.61732E+12,3,4,1,23,68,0,167
1.61732E+12,1.61732E+12,3,5,2,0,65,0,138
1.61733E+12,1.61733E+12,3,5,2,1,63,0,129
1.61733E+12,1.61733E+12,3,5,2,2,62,0,135
1.61733E+12,1.61733E+12,3,5,2,3,61,0,137
1.61734E+12,1.61734E+12,3,5,2,4,62,0,143
1.61734E+12,1.61734E+12,3,5,2,5,63,0,169
1.61734E+12,1.61734E+12,3,5,2,6,65,0,162
1.61735E+12,1.61735E+12,3,5,2,7,66,0,172
1.61735E+12,1.61735E+12,3,5,2,8,67,0,202
1.61735E+12,1.61735E+12,3,5,2,9,69,0,208
1.61736E+12,1.61736E+12,3,5,2,10,70,0,217
1.61736E+12,1.61736E+12,3,5,2,11,71,0,216
1.61736E+12,1.61736E+12,3,5,2,12,73,0,209
1.61737E+12,1.61737E+12,3,5,2,13,74,0,204
1.61737E+12,1.61737E+12,3,5,2,14,75,0,203
1.61738E+12,1.61738E+12,3,5,2,15,77,0,203
1.61738E+12,1.61738E+12,3,5,2,16,75,0,202
1.61738E+12,1.61738E+12,3,5,2,17,74,0,209
1.61739E+12,1.61739E+12,3,5,2,18,73,0,213
1.61739E+12,1.61739E+12,3,5,2,19,71,0,216
1.61739E+12,1.61739E+12,3,5,2,20,70,0,214
1.6174E+12,1.6174E+12,3,5,2,21,69,0,200
1.6174E+12,1.6174E+12,3,5,2,22,67,0,184
1.6174E+12,1.6174E+12,3,5,2,23,66,0,177
1.61741E+12,1.61741E+12,3,6,3,0,64,0,161
1.61741E+12,1.61741E+12,3,6,3,1,63,0,137
1.61742E+12,1.61742E+12,3,6,3,2,62,0,130
1.61742E+12,1.61742E+12,3,6,3,3,61,0,131
1.61742E+12,1.61742E+12,3,6,3,4,62,0,136
1.61743E+12,1.61743E+12,3,6,3,5,63,0,136
1.61743E+12,1.61743E+12,3,6,3,6,64,0,137
1.61743E+12,1.61743E+12,3,6,3,7,65,0,171
1.61744E+12,1.61744E+12,3,6,3,8,66,0,177
1.61744E+12,1.61744E+12,3,6,3,9,67,0,199
1.61744E+12,1.61744E+12,3,6,3,10,68,0,214
1.61745E+12,1.61745E+12,3,6,3,11,69,0,224
1.61745E+12,1.61745E+12,3,6,3,12,70,0,233
1.61745E+12,1.61745E+12,3,6,3,13,71,0,222
1.61746E+12,1.61746E+12,3,6,3,14,72,0,215
1.61746E+12,1.61746E+12,3,6,3,15,73,0,207
1.61747E+12,1.61747E+12,3,6,3,16,72,0,206
1.61747E+12,1.61747E+12,3,6,3,17,71,0,216
1.61747E+12,1.61747E+12,3,6,3,18,70,0,217
1.61748E+12,1.61748E+12,3,6,3,19,69,0,216
1.61748E+12,1.61748E+12,3,6,3,20,68,0,214
1.61748E+12,1.61748E+12,3,6,3,21,67,0,207
1.61749E+12,1.61749E+12,3,6,3,22,66,0,202
1.61749E+12,1.61749E+12,3,6,3,23,65,0,179
1.61749E+12,1.61749E+12,3,0,4,0,66,0,160
1.6175E+12,1.6175E+12,3,0,4,1,65,0,153
1.6175E+12,1.6175E+12,3,0,4,2,64,0,143
1.61751E+12,1.61751E+12,3,0,4,3,64,0,136
1.61751E+12,1.61751E+12,3,0,4,4,64,0,139
1.61751E+12,1.61751E+12,3,0,4,5,65,0,144
1.61752E+12,1.61752E+12,3,0,4,6,66,0,144
1.61752E+12,1.61752E+12,3,0,4,7,67,0,168
1.61752E+12,1.61752E+12,3,0,4,8,68,0,179
1.61753E+12,1.61753E+12,3,0,4,9,69,0,200
1.61753E+12,1.61753E+12,3,0,4,10,69,0,233
1.61753E+12,1.61753E+12,3,0,4,11,70,0,230
1.61754E+12,1.61754E+12,3,0,4,12,71,0,231
1.61754E+12,1.61754E+12,3,0,4,13,72,0,227
1.61754E+12,1.61754E+12,3,0,4,14,73,0,216
1.61755E+12,1.61755E+12,3,0,4,15,74,0,214
1.61755E+12,1.61755E+12,3,0,4,16,73,0,212
1.61756E+12,1.61756E+12,3,0,4,17,72,0,208
1.61756E+12,1.61756E+12,3,0,4,18,71,0,207
1.61756E+12,1.61756E+12,3,0,4,19,70,0,210
1.61757E+12,1.61757E+12,3,0,4,20,69,0,213
1.61757E+12,1.61757E+12,3,0,4,21,69,0,205
1.61757E+12,1.61757E+12,3,0,4,22,68,0,177
1.61758E+12,1.61758E+12,3,0,4,23,67,0,175
1.61758E+12,1.61758E+12,3,1,5,0,67,0,144
1.61758E+12,1.61758E+12,3,1,5,1,65,0,130
1.61759E+12,1.61759E+12,3,1,5,2,64,0,131
1.61759E+12,1.61759E+12,3,1,5,3,63,0,132
1.6176E+12,1.6176E+12,3,1,5,4,64,0,133
1.6176E+12,1.6176E+12,3,1,5,5,65,0,138
1.6176E+12,1.6176E+12,3,1,5,6,67,0,173
1.61761E+12,1.61761E+12,3,1,5,7,68,0,197
1.61761E+12,1.61761E+12,3,1,5,8,69,0,211
1.61761E+12,1.61761E+12,3,1,5,9,71,0,214
1.61762E+12,1.61762E+12,3,1,5,10,72,0,214
1.61762E+12,1.61762E+12,3,1,5,11,73,0,216
1.61762E+12,1.61762E+12,3,1,5,12,75,0,214
1.61763E+12,1.61763E+12,3,1,5,13,76,0,214
1.61763E+12,1.61763E+12,3,1,5,14,77,0,208
1.61763E+12,1.61763E+12,3,1,5,15,79,0,205
1.61764E+12,1.61764E+12,3,1,5,16,77,0,204
1.61764E+12,1.61764E+12,3,1,5,17,76,0,212
1.61765E+12,1.61765E+12,3,1,5,18,75,0,210
1.61765E+12,1.61765E+12,3,1,5,19,73,0,221
1.61765E+12,1.61765E+12,3,1,5,20,72,0,223
1.61766E+12,1.61766E+12,3,1,5,21,71,0,215
1.61766E+12,1.61766E+12,3,1,5,22,69,0,200
1.61766E+12,1.61766E+12,3,1,5,23,68,0,169
1.61767E+12,1.61767E+12,3,2,6,0,67,0,143
1.61767E+12,1.61767E+12,3,2,6,1,65,0,128
1.61767E+12,1.61767E+12,3,2,6,2,64,0,143
1.61768E+12,1.61768E+12,3,2,6,3,63,0,128
1.61768E+12,1.61768E+12,3,2,6,4,64,0,127
1.61769E+12,1.61769E+12,3,2,6,5,65,0,133
1.61769E+12,1.61769E+12,3,2,6,6,67,0,169
1.61769E+12,1.61769E+12,3,2,6,7,68,0,188
1.6177E+12,1.6177E+12,3,2,6,8,69,0,212
1.6177E+12,1.6177E+12,3,2,6,9,71,0,218
1.6177E+12,1.6177E+12,3,2,6,10,72,0,217
1.61771E+12,1.61771E+12,3,2,6,11,73,0,215
1.61771E+12,1.61771E+12,3,2,6,12,75,0,209
1.61771E+12,1.61771E+12,3,2,6,13,76,0,202
1.61772E+12,1.61772E+12,3,2,6,14,77,0,200
1.61772E+12,1.61772E+12,3,2,6,15,79,0,202
1.61772E+12,1.61772E+12,3,2,6,16,77,0,200
1.61773E+12,1.61773E+12,3,2,6,17,76,0,205
1.61773E+12,1.61773E+12,3,2,6,18,75,0,209
1.61774E+12,1.61774E+12,3,2,6,19,73,0,213
1.61774E+12,1.61774E+12,3,2,6,20,72,0,214
1.61774E+12,1.61774E+12,3,2,6,21,71,0,213
1.61775E+12,1.61775E+12,3,2,6,22,69,0,185
1.61775E+12,1.61775E+12,3,2,6,23,68,0,143
1.61775E+12,1.61775E+12,3,3,7,0,67,0,143
1.61776E+12,1.61776E+12,3,3,7,1,65,0,131
1.61776E+12,1.61776E+12,3,3,7,2,64,0,128
1.61776E+12,1.61776E+12,3,3,7,3,63,0,132
1.61777E+12,1.61777E+12,3,3,7,4,64,0,136
1.61777E+12,1.61777E+12,3,3,7,5,65,0,181
1.61778E+12,1.61778E+12,3,3,7,6,67,0,178
1.61778E+12,1.61778E+12,3,3,7,7,68,0,203
1.61778E+12,1.61778E+12,3,3,7,8,69,0,212
1.61779E+12,1.61779E+12,3,3,7,9,71,0,215
1.61779E+12,1.61779E+12,3,3,7,10,72,0,213
1.61779E+12,1.61779E+12,3,3,7,11,73,0,213
1.6178E+12,1.6178E+12,3,3,7,12,75,0,216
1.6178E+12,1.6178E+12,3,3,7,13,76,0,213
1.6178E+12,1.6178E+12,3,3,7,14,77,0,213
1.61781E+12,1.61781E+12,3,3,7,15,79,0,208
1.61781E+12,1.61781E+12,3,3,7,16,77,0,203
1.61781E+12,1.61781E+12,3,3,7,17,76,0,203
1.61782E+12,1.61782E+12,3,3,7,18,75,0,206
1.61782E+12,1.61782E+12,3,3,7,19,73,0,224
1.61783E+12,1.61783E+12,3,3,7,20,72,0,229
1.61783E+12,1.61783E+12,3,3,7,21,71,0,224
1.61783E+12,1.61783E+12,3,3,7,22,69,0,193
1.61784E+12,1.61784E+12,3,3,7,23,68,0,160
1.61784E+12,1.61784E+12,3,4,8,0,67,0,138
1.61784E+12,1.61784E+12,3,4,8,1,66,0,130
1.61785E+12,1.61785E+12,3,4,8,2,64,0,132
1.61785E+12,1.61785E+12,3,4,8,3,63,0,135
1.61785E+12,1.61785E+12,3,4,8,4,64,0,134
1.61786E+12,1.61786E+12,3,4,8,5,66,0,139
1.61786E+12,1.61786E+12,3,4,8,6,67,0,171
1.61787E+12,1.61787E+12,3,4,8,7,69,0,183
1.61787E+12,1.61787E+12,3,4,8,8,70,0,211
1.61787E+12,1.61787E+12,3,4,8,9,72,0,211
1.61788E+12,1.61788E+12,3,4,8,10,73,0,211
1.61788E+12,1.61788E+12,3,4,8,11,75,0,209
1.61788E+12,1.61788E+12,3,4,8,12,76,0,205
1.61789E+12,1.61789E+12,3,4,8,13,78,0,209
1.61789E+12,1.61789E+12,3,4,8,14,79,0,204
1.61789E+12,1.61789E+12,3,4,8,15,81,0,198
1.6179E+12,1.6179E+12,3,4,8,16,79,0,200
1.6179E+12,1.6179E+12,3,4,8,17,78,0,204
1.6179E+12,1.6179E+12,3,4,8,18,76,0,211
1.61791E+12,1.61791E+12,3,4,8,19,75,0,225
1.61791E+12,1.61791E+12,3,4,8,20,73,0,228
1.61792E+12,1.61792E+12,3,4,8,21,72,0,218
1.61792E+12,1.61792E+12,3,4,8,22,70,0,196
1.61792E+12,1.61792E+12,3,4,8,23,69,0,178
1.61793E+12,1.61793E+12,3,5,9,0,70,0,146
1.61793E+12,1.61793E+12,3,5,9,1,70,0,141
1.61793E+12,1.61793E+12,3,5,9,2,70,0,130
1.61794E+12,1.61794E+12,3,5,9,3,70,0,132
1.61794E+12,1.61794E+12,3,5,9,4,70,0,135
1.61794E+12,1.61794E+12,3,5,9,5,70,0,136
1.61795E+12,1.61795E+12,3,5,9,6,70,0,136
1.61795E+12,1.61795E+12,3,5,9,7,70,0,169
1.61796E+12,1.61796E+12,3,5,9,8,70,0,198
1.61796E+12,1.61796E+12,3,5,9,9,70,0,211
1.61796E+12,1.61796E+12,3,5,9,10,70,0,215
1.61797E+12,1.61797E+12,3,5,9,11,70,0,215
1.61797E+12,1.61797E+12,3,5,9,12,70,0,211
1.61797E+12,1.61797E+12,3,5,9,13,70,0,208
1.61798E+12,1.61798E+12,3,5,9,14,70,0,204
1.61798E+12,1.61798E+12,3,5,9,15,70,0,205
1.61798E+12,1.61798E+12,3,5,9,16,70,0,203
1.61799E+12,1.61799E+12,3,5,9,17,70,0,207
1.61799E+12,1.61799E+12,3,5,9,18,70,0,210
1.61799E+12,1.61799E+12,3,5,9,19,70,0,223
1.618E+12,1.618E+12,3,5,9,20,70,0,229
1.618E+12,1.618E+12,3,5,9,21,70,0,228
1.61801E+12,1.61801E+12,3,5,9,22,70,0,212
1.61801E+12,1.61801E+12,3,5,9,23,70,0,189
1.61801E+12,1.61801E+12,3,6,10,0,70,0,174
1.61802E+12,1.61802E+12,3,6,10,1,70,0,156
1.61802E+12,1.61802E+12,3,6,10,2,70,0,151
1.61802E+12,1.61802E+12,3,6,10,3,70,0,149
1.61803E+12,1.61803E+12,3,6,10,4,70,0,149
1.61803E+12,1.61803E+12,3,6,10,5,70,0,151
1.61803E+12,1.61803E+12,3,6,10,6,70,0,141
1.61804E+12,1.61804E+12,3,6,10,7,70,0,171
1.61804E+12,1.61804E+12,3,6,10,8,70,0,205
1.61805E+12,1.61805E+12,3,6,10,9,70,0,219
1.61805E+12,1.61805E+12,3,6,10,10,70,0,219
1.61805E+12,1.61805E+12,3,6,10,11,70,0,233
1.61806E+12,1.61806E+12,3,6,10,12,70,0,236
1.61806E+12,1.61806E+12,3,6,10,13,70,0,233
1.61806E+12,1.61806E+12,3,6,10,14,70,0,220
1.61807E+12,1.61807E+12,3,6,10,15,70,0,211
1.61807E+12,1.61807E+12,3,6,10,16,70,0,208
1.61807E+12,1.61807E+12,3,6,10,17,70,0,208
1.61808E+12,1.61808E+12,3,6,10,18,70,0,212
1.61808E+12,1.61808E+12,3,6,10,19,70,0,214
1.61808E+12,1.61808E+12,3,6,10,20,70,0,218
1.61809E+12,1.61809E+12,3,6,10,21,70,0,208
1.61809E+12,1.61809E+12,3,6,10,22,70,0,181
1.6181E+12,1.6181E+12,3,6,10,23,70,0,180
1.6181E+12,1.6181E+12,3,0,11,0,70,0,159
1.6181E+12,1.6181E+12,3,0,11,1,70,0,145
1.61811E+12,1.61811E+12,3,0,11,2,70,0,140
1.61811E+12,1.61811E+12,3,0,11,3,70,0,138
1.61811E+12,1.61811E+12,3,0,11,4,70,0,141
1.61812E+12,1.61812E+12,3,0,11,5,70,0,141
1.61812E+12,1.61812E+12,3,0,11,6,70,0,137
1.61812E+12,1.61812E+12,3,0,11,7,70,0,154
1.61813E+12,1.61813E+12,3,0,11,8,70,0,173
1.61813E+12,1.61813E+12,3,0,11,9,70,0,202
1.61814E+12,1.61814E+12,3,0,11,10,70,0,214
1.61814E+12,1.61814E+12,3,0,11,11,70,0,221
1.61814E+12,1.61814E+12,3,0,11,12,70,0,228
1.61815E+12,1.61815E+12,3,0,11,13,70,0,230
1.61815E+12,1.61815E+12,3,0,11,14,70,0,222
1.61815E+12,1.61815E+12,3,0,11,15,70,0,214
1.61816E+12,1.61816E+12,3,0,11,16,70,0,214
1.61816E+12,1.61816E+12,3,0,11,17,70,0,215
1.61816E+12,1.61816E+12,3,0,11,18,70,0,209
1.61817E+12,1.61817E+12,3,0,11,19,70,0,206
1.61817E+12,1.61817E+12,3,0,11,20,70,0,207
1.61817E+12,1.61817E+12,3,0,11,21,70,0,208
1.61818E+12,1.61818E+12,3,0,11,22,70,0,205
1.61818E+12,1.61818E+12,3,0,11,23,70,0,166
1.61819E+12,1.61819E+12,3,1,12,0,70,0,137
1.61819E+12,1.61819E+12,3,1,12,1,70,0,122
1.61819E+12,1.61819E+12,3,1,12,2,70,0,127
1.6182E+12,1.6182E+12,3,1,12,3,70,0,125
1.6182E+12,1.6182E+12,3,1,12,4,70,0,151
1.6182E+12,1.6182E+12,3,1,12,5,70,0,176
1.61821E+12,1.61821E+12,3,1,12,6,70,0,176
1.61821E+12,1.61821E+12,3,1,12,7,70,0,179
1.61821E+12,1.61821E+12,3,1,12,8,70,0,202
1.61822E+12,1.61822E+12,3,1,12,9,70,0,213
1.61822E+12,1.61822E+12,3,1,12,10,70,0,210
1.61823E+12,1.61823E+12,3,1,12,11,70,0,226
1.61823E+12,1.61823E+12,3,1,12,12,70,0,210
1.61823E+12,1.61823E+12,3,1,12,13,70,0,205
1.61824E+12,1.61824E+12,3,1,12,14,70,0,199
1.61824E+12,1.61824E+12,3,1,12,15,70,0,197
1.61824E+12,1.61824E+12,3,1,12,16,70,0,196
1.61825E+12,1.61825E+12,3,1,12,17,70,0,199
1.61825E+12,1.61825E+12,3,1,12,18,70,0,211
1.61825E+12,1.61825E+12,3,1,12,19,70,0,222
1.61826E+12,1.61826E+12,3,1,12,20,70,0,253
1.61826E+12,1.61826E+12,3,1,12,21,70,0,225
1.61826E+12,1.61826E+12,3,1,12,22,70,0,150
1.61827E+12,1.61827E+12,3,1,12,23,70,0,170
1.61827E+12,1.61827E+12,3,2,13,0,71,0,150
1.61828E+12,1.61828E+12,3,2,13,1,69,0,141
1.61828E+12,1.61828E+12,3,2,13,2,67,0,135
1.61828E+12,1.61828E+12,3,2,13,3,66,0,137
1.61829E+12,1.61829E+12,3,2,13,4,67,0,133
1.61829E+12,1.61829E+12,3,2,13,5,69,0,165
1.61829E+12,1.61829E+12,3,2,13,6,71,0,165
1.6183E+12,1.6183E+12,3,2,13,7,72,0,164
1.6183E+12,1.6183E+12,3,2,13,8,74,0,189
1.6183E+12,1.6183E+12,3,2,13,9,76,0,201
1.61831E+12,1.61831E+12,3,2,13,10,77,0,213
1.61831E+12,1.61831E+12,3,2,13,11,79,0,212
1.61832E+12,1.61832E+12,3,2,13,12,81,0,212
1.61832E+12,1.61832E+12,3,2,13,13,82,0,210
1.61832E+12,1.61832E+12,3,2,13,14,84,0,200
1.61833E+12,1.61833E+12,3,2,13,15,86,0,196
1.61833E+12,1.61833E+12,3,2,13,16,84,0,196
1.61833E+12,1.61833E+12,3,2,13,17,82,0,196
1.61834E+12,1.61834E+12,3,2,13,18,81,0,198
1.61834E+12,1.61834E+12,3,2,13,19,79,0,196
1.61834E+12,1.61834E+12,3,2,13,20,77,0,205
1.61835E+12,1.61835E+12,3,2,13,21,76,0,216
1.61835E+12,1.61835E+12,3,2,13,22,74,0,225
1.61835E+12,1.61835E+12,3,2,13,23,72,0,233
1.61836E+12,1.61836E+12,3,3,14,0,70,0,151
1.61836E+12,1.61836E+12,3,3,14,1,69,0,150
1.61837E+12,1.61837E+12,3,3,14,2,67,0,135
1.61837E+12,1.61837E+12,3,3,14,3,66,0,130
1.61837E+12,1.61837E+12,3,3,14,4,67,0,135
1.61838E+12,1.61838E+12,3,3,14,5,69,0,135
1.61838E+12,1.61838E+12,3,3,14,6,70,0,167
1.61838E+12,1.61838E+12,3,3,14,7,72,0,193
1.61839E+12,1.61839E+12,3,3,14,8,73,0,208
1.61839E+12,1.61839E+12,3,3,14,9,75,0,206
1.61839E+12,1.61839E+12,3,3,14,10,76,0,205
1.6184E+12,1.6184E+12,3,3,14,11,78,0,207
1.6184E+12,1.6184E+12,3,3,14,12,79,0,202
1.61841E+12,1.61841E+12,3,3,14,13,81,0,203
1.61841E+12,1.61841E+12,3,3,14,14,82,0,198
1.61841E+12,1.61841E+12,3,3,14,15,84,0,199
1.61842E+12,1.61842E+12,3,3,14,16,82,0,197
1.61842E+12,1.61842E+12,3,3,14,17,81,0,201
1.61842E+12,1.61842E+12,3,3,14,18,79,0,204
1.61843E+12,1.61843E+12,3,3,14,19,78,0,211
1.61843E+12,1.61843E+12,3,3,14,20,76,0,214
1.61843E+12,1.61843E+12,3,3,14,21,75,0,217
1.61844E+12,1.61844E+12,3,3,14,22,73,0,183
1.61844E+12,1.61844E+12,3,3,14,23,72,0,154
1.61844E+12,1.61844E+12,3,4,15,0,70,0,137
1.61845E+12,1.61845E+12,3,4,15,1,69,0,132
1.61845E+12,1.61845E+12,3,4,15,2,67,0,129
1.61846E+12,1.61846E+12,3,4,15,3,66,0,130
1.61846E+12,1.61846E+12,3,4,15,4,67,0,136
1.61846E+12,1.61846E+12,3,4,15,5,69,0,166
1.61847E+12,1.61847E+12,3,4,15,6,70,0,169
1.61847E+12,1.61847E+12,3,4,15,7,72,0,191
1.61847E+12,1.61847E+12,3,4,15,8,73,0,211
1.61848E+12,1.61848E+12,3,4,15,9,75,0,212
1.61848E+12,1.61848E+12,3,4,15,10,76,0,212
1.61848E+12,1.61848E+12,3,4,15,11,78,0,208
1.61849E+12,1.61849E+12,3,4,15,12,79,0,206
1.61849E+12,1.61849E+12,3,4,15,13,81,0,205
1.6185E+12,1.6185E+12,3,4,15,14,82,0,205
1.6185E+12,1.6185E+12,3,4,15,15,84,0,200
1.6185E+12,1.6185E+12,3,4,15,16,82,0,189
1.61851E+12,1.61851E+12,3,4,15,17,81,0,198
1.61851E+12,1.61851E+12,3,4,15,18,79,0,207
1.61851E+12,1.61851E+12,3,4,15,19,78,0,216
1.61852E+12,1.61852E+12,3,4,15,20,76,0,218
1.61852E+12,1.61852E+12,3,4,15,21,75,0,215
1.61852E+12,1.61852E+12,3,4,15,22,73,0,205
1.61853E+12,1.61853E+12,3,4,15,23,72,0,175
1.61853E+12,1.61853E+12,3,5,16,0,70,0,146
1.61853E+12,1.61853E+12,3,5,16,1,68,0,137
1.61854E+12,1.61854E+12,3,5,16,2,66,0,130
1.61854E+12,1.61854E+12,3,5,16,3,64,0,137
1.61855E+12,1.61855E+12,3,5,16,4,66,0,138
1.61855E+12,1.61855E+12,3,5,16,5,68,0,175
1.61855E+12,1.61855E+12,3,5,16,6,70,0,172
1.61856E+12,1.61856E+12,3,5,16,7,72,0,192
1.61856E+12,1.61856E+12,3,5,16,8,74,0,213
1.61856E+12,1.61856E+12,3,5,16,9,77,0,214
1.61857E+12,1.61857E+12,3,5,16,10,79,0,213
1.61857E+12,1.61857E+12,3,5,16,11,81,0,211
1.61857E+12,1.61857E+12,3,5,16,12,83,0,210
1.61858E+12,1.61858E+12,3,5,16,13,85,0,208
1.61858E+12,1.61858E+12,3,5,16,14,87,0,209
1.61859E+12,1.61859E+12,3,5,16,15,90,0,207
1.61859E+12,1.61859E+12,3,5,16,16,87,0,205
1.61859E+12,1.61859E+12,3,5,16,17,85,0,210
1.6186E+12,1.6186E+12,3,5,16,18,83,0,214
1.6186E+12,1.6186E+12,3,5,16,19,81,0,216
1.6186E+12,1.6186E+12,3,5,16,20,79,0,214
1.61861E+12,1.61861E+12,3,5,16,21,77,0,208
1.61861E+12,1.61861E+12,3,5,16,22,74,0,201
1.61861E+12,1.61861E+12,3,5,16,23,72,0,177
1.61862E+12,1.61862E+12,3,6,17,0,76,0,153
1.61862E+12,1.61862E+12,3,6,17,1,75,0,153
1.61862E+12,1.61862E+12,3,6,17,2,74,0,132
1.61863E+12,1.61863E+12,3,6,17,3,73,0,129
1.61863E+12,1.61863E+12,3,6,17,4,74,0,133
1.61864E+12,1.61864E+12,3,6,17,5,75,0,136
1.61864E+12,1.61864E+12,3,6,17,6,76,0,135
